record_id,record_type,item,object_type,source_id,source_name,corpus_register,geographic_scope,frequency_dimension,measurement_status,raw_value,normalized_value,unit,license_or_terms_status,commercial_ingest_status,provenance_risk,level_effect,priority_use,notes,source_url,curriculum_version
FREQ-ATOM-0225,ITEM_SCAFFOLD,estantería,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0226,ITEM_SCAFFOLD,estar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0227,ITEM_SCAFFOLD,estas,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0228,ITEM_SCAFFOLD,este,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0229,ITEM_SCAFFOLD,esto,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0230,ITEM_SCAFFOLD,estos,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0231,ITEM_SCAFFOLD,estudiante,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0232,ITEM_SCAFFOLD,estudiar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0233,ITEM_SCAFFOLD,estudio,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0234,ITEM_SCAFFOLD,euro,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0235,ITEM_SCAFFOLD,examen,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0236,ITEM_SCAFFOLD,exposición,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0237,ITEM_SCAFFOLD,exterior,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0238,ITEM_SCAFFOLD,extranjero,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0239,ITEM_SCAFFOLD,falda,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0240,ITEM_SCAFFOLD,familia,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0241,ITEM_SCAFFOLD,farmacia,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0242,ITEM_SCAFFOLD,fax,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0243,ITEM_SCAFFOLD,felicidades,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0244,ITEM_SCAFFOLD,feo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0245,ITEM_SCAFFOLD,fiesta,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0246,ITEM_SCAFFOLD,fijo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0247,ITEM_SCAFFOLD,firmar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0248,ITEM_SCAFFOLD,flor,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0249,ITEM_SCAFFOLD,foto,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0250,ITEM_SCAFFOLD,fotocopia,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0251,ITEM_SCAFFOLD,fruta,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0252,ITEM_SCAFFOLD,frío,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0253,ITEM_SCAFFOLD,fácil,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0254,ITEM_SCAFFOLD,fútbol,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0255,ITEM_SCAFFOLD,gafa,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0256,ITEM_SCAFFOLD,gafas,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7B_SURFACE_CORRECTION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0257,ITEM_SCAFFOLD,garaje,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0258,ITEM_SCAFFOLD,gente,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0259,ITEM_SCAFFOLD,gimnasia,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0260,ITEM_SCAFFOLD,goma,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0261,ITEM_SCAFFOLD,gordo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0262,ITEM_SCAFFOLD,gracias,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0263,ITEM_SCAFFOLD,grande,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0264,ITEM_SCAFFOLD,gris,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0265,ITEM_SCAFFOLD,guagua,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7C_REGIONAL_ADDITION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0266,ITEM_SCAFFOLD,guapo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0267,ITEM_SCAFFOLD,guión,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0268,ITEM_SCAFFOLD,gustar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0269,ITEM_SCAFFOLD,haber,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0270,ITEM_SCAFFOLD,habitación,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0271,ITEM_SCAFFOLD,hablar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0272,ITEM_SCAFFOLD,hacer,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0273,ITEM_SCAFFOLD,hamburguesa,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0274,ITEM_SCAFFOLD,hasta,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0275,ITEM_SCAFFOLD,hermano,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0276,ITEM_SCAFFOLD,hermoso,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0277,ITEM_SCAFFOLD,hijo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0278,ITEM_SCAFFOLD,hola,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0279,ITEM_SCAFFOLD,hombre,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0280,ITEM_SCAFFOLD,hora,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0281,ITEM_SCAFFOLD,horario,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0282,ITEM_SCAFFOLD,hospital,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0283,ITEM_SCAFFOLD,hotel,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0284,ITEM_SCAFFOLD,hoy,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0285,ITEM_SCAFFOLD,huevo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
