assertion_envelope_id,target_type,target_id,target_item,lexeme_id,sense_id,source_record_id,asserted_curriculum_status,asserted_level,source_ids,source_urls,assertion_basis,source_resolution,source_level_relation,provenance_debt,scope_key,a2_boundary_scope_key,expected_receptive,expected_productive,formulaic_expectation,mode_class,mode_authority,mode_rationale,regional_scope,curriculum_version,publication_status,notes,source_assertion_id,record_type,evidence_role,source_id_single,source_url_single,historical_phase,historical_source_surface,derived_from_lexeme_id,derived_from_sense_id,derived_from_anchor,source_precision,final_publication_status
SA-STAGING-A1-000352,SENSE,SENSE-A1-000136,cine,LEX-A1-000134,SENSE-A1-000136,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `cine`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000353,SENSE,SENSE-A1-000137,circo,LEX-A1-000135,SENSE-A1-000137,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `circo`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000354,SENSE,SENSE-A1-000138,ciudad,LEX-A1-000136,SENSE-A1-000138,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `ciudad`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000355,SENSE,SENSE-A1-000139,claro,LEX-A1-000137,SENSE-A1-000139,,A1_CORE_NORMATIVE,A1,PCIC-09;PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,"Recovered from Phase 6 audit provenance for source surface `claro`; historical phase(s): 6A,6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.",,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000356,SENSE,SENSE-A1-000140,clase,LEX-A1-000138,SENSE-A1-000140,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `clase`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000357,SENSE,SENSE-A1-000141,coche,LEX-A1-000139,SENSE-A1-000141,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `coche`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000358,SENSE,SENSE-A1-000142,cocina,LEX-A1-000140,SENSE-A1-000142,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `cocina`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000359,SENSE,SENSE-A1-000143,código,LEX-A1-000141,SENSE-A1-000143,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `código`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000360,SENSE,SENSE-A1-000144,código postal,LEX-A1-000142,SENSE-A1-000144,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,One envelope per normalized Sense. It may split into multiple final SourceAssertion rows when granular provenance is migrated.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000361,SENSE,SENSE-A1-000145,colectivo,LEX-A1-000143,SENSE-A1-000145,,A1_REGIONAL_RECEPTIVE,A1_REGIONAL_RECEPTIVE,PCIC-09;SCI-22;LING-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/asele/pdf/32/032_0031.pdf;https://www.asale.org/damer/colectivo,SPANISHSTORIES_DERIVED_REGIONAL_EQUIVALENCE_WITH_EXACT_A1_ANCHOR,GRANULAR_SOURCE_RESOLVED_DERIVED_CONVERGENCE,A1_ANCHOR=SENSE-A1-000054; REGIONAL_EQUIVALENCE_SUPPORTED_INDEPENDENTLY,NONE,REGIONAL_A1_CORE,,REQUIRED,TARGET_PROFILE_ONLY,NO_DEFAULT,REGIONAL_RECEPTIVE,PHASE7C_EXPLICIT,Regional A1 assertion is receptive by default; production is restricted by the Phase 7C profile rule.,AS_SOURCE_ASSERTED,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Regional Sense derives A1 membership from normalized anchor `autobús` (LEX-A1-000054 / SENSE-A1-000054); SCI-22 and LING-05 support regional equivalence. The regional string is not falsely represented as a direct PCIC lexical-level assertion.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000362,SENSE,SENSE-A1-000146,colegio,LEX-A1-000144,SENSE-A1-000146,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `colegio`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000363,SENSE,SENSE-A1-000147,comer,LEX-A1-000145,SENSE-A1-000147,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comer`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000364,SENSE,SENSE-A1-000148,comercial,LEX-A1-000146,SENSE-A1-000148,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comercial`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000365,SENSE,SENSE-A1-000149,comida,LEX-A1-000147,SENSE-A1-000149,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comida`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000366,SENSE,SENSE-A1-000150,cómo,LEX-A1-000148,SENSE-A1-000150,,A1_CORE_NORMATIVE,A1,PCIC-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/05_funciones_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `cómo`; historical phase(s): 6C. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000367,SENSE,SENSE-A1-000151,compañero,LEX-A1-000149,SENSE-A1-000151,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `compañero`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000368,SENSE,SENSE-A1-000152,comprador,LEX-A1-000150,SENSE-A1-000152,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comprador`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000369,SENSE,SENSE-A1-000153,comprar,LEX-A1-000151,SENSE-A1-000153,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comprar`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000370,SENSE,SENSE-A1-000154,comprender,LEX-A1-000152,SENSE-A1-000154,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comprender`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000371,SENSE,SENSE-A1-000155,computadora,LEX-A1-000153,SENSE-A1-000155,,A1_REGIONAL_RECEPTIVE,A1_REGIONAL_RECEPTIVE,PCIC-09;SCI-22;LING-05,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm;https://cvc.cervantes.es/ensenanza/biblioteca_ele/asele/pdf/32/032_0031.pdf;https://www.asale.org/damer/computadora,SPANISHSTORIES_DERIVED_REGIONAL_EQUIVALENCE_WITH_EXACT_A1_ANCHOR,GRANULAR_SOURCE_RESOLVED_DERIVED_CONVERGENCE,A1_ANCHOR=SENSE-A1-000419; REGIONAL_EQUIVALENCE_SUPPORTED_INDEPENDENTLY,NONE,REGIONAL_A1_CORE,,REQUIRED,TARGET_PROFILE_ONLY,NO_DEFAULT,REGIONAL_RECEPTIVE,PHASE7C_EXPLICIT,Regional A1 assertion is receptive by default; production is restricted by the Phase 7C profile rule.,AS_SOURCE_ASSERTED,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Regional Sense derives A1 membership from normalized anchor `ordenador` (LEX-A1-000412 / SENSE-A1-000419); SCI-22 and LING-05 support regional equivalence. The regional string is not falsely represented as a direct PCIC lexical-level assertion.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000372,SENSE,SENSE-A1-000156,comunicado,LEX-A1-000154,SENSE-A1-000156,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `comunicado`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000373,SENSE,SENSE-A1-000157,con,LEX-A1-000155,SENSE-A1-000157,,A1_CORE_NORMATIVE,A1,PCIC-08,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/08_nociones_generales_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `con`; historical phase(s): 6B. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000374,SENSE,SENSE-A1-000158,concierto,LEX-A1-000156,SENSE-A1-000158,,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_ITEM_PROVENANCE,GRANULAR_SOURCE_RESOLVED_PHASE6_ITEM_LEVEL,DIRECT_A1,NONE,A1_CURRICULUM_CORE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,CORE_RECEPTIVE_WITH_CONTEXTUAL_PRODUCTIVE_REQUIREMENT,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,"A1 membership requires comprehension; productive obligation is activated only by an explicit function, task, module or later sequencing decision.",,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Recovered from Phase 6 audit provenance for source surface `concierto`; historical phase(s): 6A. Exact HTML fragment identifiers are not required for the normalized SourceAssertion contract.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
