edge_id,target_type,target_id,introduction_story,return_stage,return_story,relation_scope,evidence_demand,expected_receptive,expected_productive,mastery_claim,notes
REC-A1-000001,SENSE,SENSE-A1-000015,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000387,SENSE,SENSE-A1-000035,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000388,SENSE,SENSE-A1-000118,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000389,SENSE,SENSE-A1-000118,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000390,SENSE,SENSE-A1-000118,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000391,SENSE,SENSE-A1-000134,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000392,SENSE,SENSE-A1-000134,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000393,SENSE,SENSE-A1-000134,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000394,SENSE,SENSE-A1-000157,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000395,SENSE,SENSE-A1-000157,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000396,SENSE,SENSE-A1-000157,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000397,SENSE,SENSE-A1-000252,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000398,SENSE,SENSE-A1-000252,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000399,SENSE,SENSE-A1-000252,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000400,SENSE,SENSE-A1-000271,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000401,SENSE,SENSE-A1-000271,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000402,SENSE,SENSE-A1-000271,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000403,SENSE,SENSE-A1-000289,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000404,SENSE,SENSE-A1-000289,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000405,SENSE,SENSE-A1-000289,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000406,SENSE,SENSE-A1-000291,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000407,SENSE,SENSE-A1-000291,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000408,SENSE,SENSE-A1-000291,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000409,SENSE,SENSE-A1-000293,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000410,SENSE,SENSE-A1-000293,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000411,SENSE,SENSE-A1-000293,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000412,SENSE,SENSE-A1-000321,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000413,SENSE,SENSE-A1-000321,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000414,SENSE,SENSE-A1-000321,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000415,SENSE,SENSE-A1-000346,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000416,SENSE,SENSE-A1-000346,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000417,SENSE,SENSE-A1-000346,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000418,SENSE,SENSE-A1-000355,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000419,SENSE,SENSE-A1-000355,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000420,SENSE,SENSE-A1-000355,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000421,SENSE,SENSE-A1-000376,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000422,SENSE,SENSE-A1-000376,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000423,SENSE,SENSE-A1-000376,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000424,SENSE,SENSE-A1-000385,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000425,SENSE,SENSE-A1-000385,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000426,SENSE,SENSE-A1-000385,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000427,SENSE,SENSE-A1-000386,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000428,SENSE,SENSE-A1-000386,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000429,SENSE,SENSE-A1-000386,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000430,SENSE,SENSE-A1-000399,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000431,SENSE,SENSE-A1-000399,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000432,SENSE,SENSE-A1-000399,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000433,SENSE,SENSE-A1-000400,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000434,SENSE,SENSE-A1-000400,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000435,SENSE,SENSE-A1-000400,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000436,SENSE,SENSE-A1-000409,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000437,SENSE,SENSE-A1-000409,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000438,SENSE,SENSE-A1-000409,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000439,SENSE,SENSE-A1-000422,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000440,SENSE,SENSE-A1-000422,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000441,SENSE,SENSE-A1-000422,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000442,SENSE,SENSE-A1-000423,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000443,SENSE,SENSE-A1-000423,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000444,SENSE,SENSE-A1-000423,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000445,SENSE,SENSE-A1-000474,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000446,SENSE,SENSE-A1-000474,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000447,SENSE,SENSE-A1-000474,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000448,SENSE,SENSE-A1-000518,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000449,SENSE,SENSE-A1-000518,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000450,SENSE,SENSE-A1-000518,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000451,SENSE,SENSE-A1-000532,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000452,SENSE,SENSE-A1-000532,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000453,SENSE,SENSE-A1-000532,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000454,SENSE,SENSE-A1-000536,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000455,SENSE,SENSE-A1-000536,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000456,SENSE,SENSE-A1-000536,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000457,SENSE,SENSE-A1-000538,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000458,SENSE,SENSE-A1-000538,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000459,SENSE,SENSE-A1-000538,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000460,SENSE,SENSE-A1-000564,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000461,SENSE,SENSE-A1-000564,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000462,SENSE,SENSE-A1-000564,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000463,SENSE,SENSE-A1-000571,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000464,SENSE,SENSE-A1-000571,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000465,SENSE,SENSE-A1-000571,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000466,SENSE,SENSE-A1-000593,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000467,SENSE,SENSE-A1-000593,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000468,SENSE,SENSE-A1-000593,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000469,SENSE,SENSE-A1-000598,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000470,SENSE,SENSE-A1-000598,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000471,SENSE,SENSE-A1-000598,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000472,SENSE,SENSE-A1-000604,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000473,SENSE,SENSE-A1-000604,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000474,SENSE,SENSE-A1-000604,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000475,GRAMMAR_UNIT,GRAM-A1-009,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000476,GRAMMAR_UNIT,GRAM-A1-009,A1-M02-I05-S1,SECOND_RETURN,A1-M02-I06-S2,SAME_MODULE_CROSS_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000477,GRAMMAR_UNIT,GRAM-A1-009,A1-M02-I05-S1,THIRD_RETURN,A1-M03-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000478,GRAMMAR_UNIT,GRAM-A1-013,A1-M02-I05-S1,FIRST_RETURN,A1-M02-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
