record_id,surface_form,pos_provisional,a1_inclusion_status,source_layer,cognate_status,english_anchor,orthographic_similarity,orthographic_transparency,phonological_transparency_estimate,phonological_method,semantic_overlap,false_friend_risk,scaffold_recommended,changes_a1_membership,review_status,method_sources,notes,curriculum_version
COG-A1-205,ensalada,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,salad,0.625,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-206,entender,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-207,entonces,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-208,entrada,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,entrance,0.625,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-209,entrar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,enter,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-210,entre,PREP,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-211,esa,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-212,esas,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-213,escalera,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,escalator,0.556,LOW,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-214,escribir,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-215,escuchar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-216,escuela,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-217,ese,FUNCTION_WORD,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-218,eso,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-219,esos,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-220,español,ADJ_NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-221,esquiar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,ski,0.286,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,LOW,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Shared international/loan base; Spanish verbal morphology reduces surface similarity.,1.17
COG-A1-222,esta,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-223,estación,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,station,0.75,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-224,estampilla,NOUN,A1_REGIONAL_RECEPTIVE,7C_REGIONAL_VARIATION,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-225,estantería,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,stationery,0.3,LOW,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-226,estar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-227,estas,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-228,este,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-229,esto,FUNCTION_WORD,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-230,estos,DEMONSTRATIVE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-231,estudiante,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,student,0.6,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-232,estudiar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,study,0.5,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-233,estudio,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,SENSE_DEPENDENT_COGNATE,studio,0.857,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Cross-language similarity is useful only for a restricted sense/register; do not generalize to the whole lexeme.,1.17
COG-A1-234,euro,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,euro,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-235,examen,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,exam,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-236,exposición,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,SENSE_DEPENDENT_COGNATE,exposition,0.9,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Cross-language similarity is useful only for a restricted sense/register; do not generalize to the whole lexeme.,1.17
COG-A1-237,exterior,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,exterior,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-238,extranjero,ADJ_NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-239,falda,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-240,familia,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,family,0.714,MEDIUM,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-241,farmacia,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,pharmacy,0.5,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-242,fax,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,fax,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-243,felicidades,FORMULA,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-244,feo,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-245,fiesta,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,feast,0.5,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-246,fijo,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,fixed,0.4,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-247,firmar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,firm,0.667,MEDIUM,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,HIGH,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-248,flor,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,flower,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-249,foto,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,photo,0.6,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-250,fotocopia,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,photocopy,0.556,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-251,fruta,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,fruit,0.6,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-252,frío,ADJ_NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-253,fácil,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,facile,0.833,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-254,fútbol,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,football,0.5,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-255,gafa,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-256,gafas,NOUN,A1_CORE_NORMATIVE,7B_SURFACE_CORRECTION,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-257,garaje,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,garage,0.833,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-258,gente,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-259,gimnasia,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,gymnastics,0.6,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-260,goma,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,gum,0.5,LOW,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-261,gordo,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-262,gracias,FORMULA,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
