record_id,record_type,pcic_major_section,pcic_major_title,pcic_subsection,category,subsection_title,normalized_family,source_item_ordinal,source_item_count_in_subsection,source_grading,a1_status,a1_evidence_gate,pedagogical_action,production_requirement,assessment_status,geographic_scope,cross_phase_link,notes,source_url,curriculum_version
IC-A1-142,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.5,ACTITUD,Tolerancia a la ambigüedad,AMBIGUITY_TOLERANCE,3,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-143,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,1,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-144,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,2,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-145,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,3,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-146,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,4,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-147,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,5,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-148,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.1,HABILIDAD,Planificación,INTERCULTURAL_MEDIATION_PLANNING,1,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-149,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.1,HABILIDAD,Planificación,INTERCULTURAL_MEDIATION_PLANNING,2,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-150,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.1,HABILIDAD,Planificación,INTERCULTURAL_MEDIATION_PLANNING,3,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-151,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,1,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-152,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,2,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-153,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,3,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-154,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,4,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-155,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,5,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-156,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,6,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-157,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,7,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-158,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,8,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-159,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,9,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-160,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,10,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-161,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,11,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-162,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,12,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-163,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,13,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-164,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,14,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-165,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,15,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-166,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.2,HABILIDAD,Mediación,CULTURAL_MEDIATION,16,16,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-167,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,1,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-168,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,2,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-169,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,3,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-170,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,4,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
